feature,timestamp,Max-mag,Max-x,Max-y,Max-z,Mean-mag,Mean-x,Mean-y,Mean-z,Min-mag,Min-x,Min-y,Min-z,Std-mag,Std-x,Std-y,Std-z,label
4687,2815200,0.34476716,0.340956341,0.174418605,0.50390625,0.75605813,0.612430196,0.936075254,0.412863531,0.712253304,0.634615385,0.927113703,0.471172962,0.13879894,0.122485848,0.057637501,0.207168305,7
4688,2815800,0.34476716,0.340956341,0.244186047,0.50390625,0.756931663,0.595884441,0.935059895,0.441218197,0.712253304,0.634615385,0.927113703,0.471172962,0.139806954,0.117226199,0.082957145,0.19843334,7
4689,2816400,0.34476716,0.340956341,0.244186047,0.154947917,0.757318385,0.595139607,0.930582258,0.452158194,0.80498472,0.707692308,0.959183673,0.727634195,0.102818658,0.105282271,0.084355457,0.073266959,7
4690,2817000,0.34476716,0.340956341,0.244186047,0.154947917,0.757684635,0.583040331,0.926897373,0.476451746,0.80498472,0.707692308,0.959183673,0.727634195,0.098389845,0.098524197,0.083084503,0.08155043,7
4691,2817600,0.145723549,0.070686071,0.244186047,0.154947917,0.756051795,0.57516029,0.926393848,0.482953284,0.796990282,0.707692308,0.959183673,0.729622266,0.053303477,0.054864195,0.073292771,0.073350629,7
4692,2818200,0.145723549,0.137214137,0.244186047,0.154947917,0.75793118,0.592699069,0.929758308,0.458850021,0.796990282,0.707692308,0.959183673,0.701789264,0.056053628,0.078401955,0.078035027,0.106285265,7
4693,2818800,0.175934747,0.197505198,0.104651163,0.154947917,0.766617485,0.619131334,0.929735421,0.451587327,0.796990282,0.707692308,0.959183673,0.701789264,0.073802836,0.107559416,0.055787193,0.108873924,7
4694,2819400,0.175934747,0.197505198,0.104651163,0.140625,0.769709261,0.62697001,0.937402728,0.439091688,0.796990282,0.707692308,0.965014577,0.701789264,0.070058279,0.103459014,0.042215008,0.098845457,7
4695,2820000,0.175934747,0.197505198,0.104651163,0.1328125,0.767952878,0.632740434,0.939325277,0.421838825,0.796990282,0.707692308,0.965014577,0.701789264,0.070970029,0.097380139,0.040504449,0.082609553,7
4696,2820600,0.175934747,0.197505198,0.104651163,0.126302083,0.770421712,0.644053775,0.941453813,0.411055786,0.844301207,0.751923077,0.965014577,0.701789264,0.057063904,0.084311164,0.03867429,0.074356042,7
4697,2821200,0.175934747,0.197505198,0.104651163,0.126302083,0.768769523,0.631375388,0.938730202,0.4279915,0.84593565,0.751923077,0.965014577,0.743538767,0.056558653,0.079813875,0.034394043,0.050231871,7
4698,2821800,0.138503402,0.145530146,0.104651163,0.126302083,0.757000665,0.609700103,0.937540053,0.419745647,0.84593565,0.751923077,0.979591837,0.753479125,0.035192891,0.045585581,0.024551749,0.053096342,7
4699,2822400,0.126717065,0.087318087,0.084302326,0.122395833,0.752124213,0.612761117,0.93829534,0.397164695,0.848190115,0.801923077,0.975218659,0.747514911,0.02857034,0.034508528,0.021784005,0.039781137,7
4700,2823000,0.141770439,0.095634096,0.084302326,0.1171875,0.752963689,0.618884198,0.939735648,0.389066104,0.825326971,0.753846154,0.972303207,0.747514911,0.037343439,0.039996195,0.023561387,0.031410837,7
4701,2823600,0.147397593,0.095634096,0.10755814,0.138020833,0.753047298,0.616690796,0.937562941,0.395959532,0.825326971,0.753846154,0.959183673,0.747514911,0.044105865,0.041734361,0.037217578,0.041584366,7
4702,2824200,0.188798773,0.180873181,0.177325581,0.145833333,0.756401806,0.617083764,0.939165065,0.404459104,0.813496878,0.753846154,0.959183673,0.711729622,0.06377746,0.054595342,0.056239449,0.056474322,7
4703,2824800,0.188798773,0.180873181,0.177325581,0.153645833,0.76355146,0.615677353,0.938455553,0.432590149,0.813496878,0.753846154,0.935860058,0.711729622,0.072613665,0.058631155,0.067717491,0.070417963,7
4704,2825400,0.190482218,0.180873181,0.177325581,0.15625,0.773151768,0.616752844,0.935731942,0.468998763,0.813496878,0.753846154,0.935860058,0.711729622,0.08160577,0.064226215,0.071990384,0.07920211,7
4705,2826000,0.192562803,0.180873181,0.177325581,0.165364583,0.783360256,0.620372285,0.934427355,0.501601598,0.813496878,0.769230769,0.935860058,0.711729622,0.085684563,0.060356809,0.075445227,0.090077383,7
4706,2826600,0.192562803,0.180873181,0.177325581,0.165364583,0.790196436,0.623888314,0.935182642,0.519298468,0.813496878,0.755769231,0.935860058,0.711729622,0.080047786,0.064636496,0.068996889,0.079161988,7
4707,2827200,0.192562803,0.120582121,0.122093023,0.165364583,0.785848351,0.613867961,0.931006041,0.525127531,0.831882952,0.755769231,0.935860058,0.747514911,0.073150436,0.059100761,0.052953397,0.065129132,7
4708,2827800,0.225143477,0.141372141,0.139534884,0.266927083,0.784803858,0.616339193,0.93101712,0.517681012,0.84754685,0.698076923,0.915451895,0.747514911,0.080625365,0.065814898,0.055141852,0.101486041,7
4709,2828400,0.25101874,0.164241164,0.139534884,0.276041667,0.796304433,0.614705274,0.9235558,0.57108877,0.84754685,0.65,0.915451895,0.747514911,0.097998127,0.072556811,0.063441534,0.170337619,7
4710,2829000,0.25101874,0.164241164,0.139534884,0.276041667,0.801194326,0.61139607,0.918268791,0.600868986,0.84754685,0.65,0.915451895,0.747514911,0.100650279,0.070890179,0.060497923,0.186934433,7
4711,2829600,0.25101874,0.164241164,0.139534884,0.276041667,0.808626752,0.609803516,0.913393756,0.636643303,0.84754685,0.65,0.915451895,0.747514911,0.100740341,0.065521803,0.057470987,0.182867328,7
4712,2830200,0.25101874,0.164241164,0.139534884,0.276041667,0.822548934,0.617001034,0.909777534,0.680600044,0.849411209,0.65,0.915451895,0.747514911,0.079729104,0.062977873,0.058656536,0.155304901,7
4713,2830800,0.25101874,0.164241164,0.084302326,0.276041667,0.829608225,0.611044467,0.903597913,0.723637056,0.883689847,0.65,0.928571429,0.86083499,0.045885793,0.051159133,0.036863879,0.071322113,7
4714,2831400,0.184534333,0.093555094,0.069767442,0.200520833,0.821742946,0.607693899,0.906573286,0.696901462,0.884633832,0.792307692,0.965014577,0.86083499,0.024932205,0.027805856,0.021749052,0.031101893,7
4715,2832000,0.239168973,0.151767152,0.23255814,0.23828125,0.819151872,0.60663909,0.908678934,0.685928134,0.862809434,0.792307692,0.948979592,0.666003976,0.036888693,0.037472664,0.053224537,0.057135554,7
4716,2832600,0.239168973,0.151767152,0.23255814,0.23828125,0.815935176,0.606018614,0.910075071,0.67346421,0.862809434,0.792307692,0.948979592,0.666003976,0.038587672,0.041119054,0.055850438,0.061986943,7
4717,2833200,0.239168973,0.197505198,0.23255814,0.23828125,0.821517737,0.623578077,0.916071592,0.658589959,0.862809434,0.792307692,0.948979592,0.666003976,0.047766267,0.065826908,0.066408975,0.071130838,7
4718,2833800,0.246148904,0.251559252,0.23255814,0.23828125,0.842973477,0.66663909,0.919664927,0.666518664,0.862809434,0.792307692,0.948979592,0.666003976,0.085103278,0.105902853,0.069328527,0.077615097,7
4719,2834400,0.246148904,0.251559252,0.23255814,0.23828125,0.865043392,0.705887801,0.921861834,0.684169073,0.862809434,0.792307692,0.948979592,0.666003976,0.100290751,0.110782892,0.070075685,0.090695272,7
4720,2835000,0.246148904,0.251559252,0.119186047,0.205729167,0.881836977,0.736938987,0.922800513,0.697377184,0.883425343,0.807692308,0.963556851,0.805168986,0.090350521,0.091763852,0.045915669,0.076794852,7
4721,2835600,0.253549043,0.251559252,0.119186047,0.212239583,0.901303523,0.769803516,0.923418475,0.717420951,0.886705258,0.817307692,0.963556851,0.805168986,0.065571493,0.061922157,0.046561304,0.075471092,7
4722,2836200,0.382856607,0.459459459,0.215116279,0.255208333,0.929665307,0.799958635,0.928430834,0.764676033,0.915199749,0.792307692,0.836734694,0.842942346,0.094654208,0.079147767,0.110387406,0.068445762,7
4723,2836800,0.382856607,0.459459459,0.215116279,0.255208333,0.937902966,0.803474664,0.923853337,0.79524912,0.915199749,0.792307692,0.836734694,0.864811133,0.094100087,0.079170509,0.110440949,0.071327414,7
4724,2837400,0.382856607,0.459459459,0.215116279,0.255208333,0.921174639,0.79598759,0.929735421,0.738257588,0.864935675,0.792307692,0.836734694,0.735586481,0.135947613,0.086081852,0.122478347,0.158300092,7
4725,2838000,0.382856607,0.459459459,0.215116279,0.255208333,0.896169323,0.780103413,0.936647441,0.662681171,0.864935675,0.792307692,0.836734694,0.735586481,0.175344141,0.100463549,0.122814207,0.215175611,7
4726,2838600,0.382856607,0.459459459,0.215116279,0.255208333,0.871639653,0.757403092,0.94243054,0.600355489,0.864935675,0.792307692,0.836734694,0.735586481,0.193515854,0.111014837,0.120875005,0.231517156,7
4727,2839200,0.273813239,0.232848233,0.191860465,0.2265625,0.826259024,0.714932782,0.938730202,0.509118011,0.863204042,0.846153846,0.956268222,0.735586481,0.149002214,0.081879564,0.058922716,0.200415993,7
4728,2839800,0.273813239,0.232848233,0.191860465,0.203125,0.789274802,0.673154085,0.945687998,0.429101519,0.857972513,0.830769231,0.956268222,0.735586481,0.074478957,0.061354362,0.050156737,0.07623267,7
4729,2840400,0.147538062,0.135135135,0.087209302,0.131510417,0.779185094,0.649948294,0.944017211,0.429799245,0.857972513,0.830769231,0.982507289,0.757455268,0.024490724,0.035837997,0.018164426,0.048653622,7
4730,2841000,0.147538062,0.122661123,0.090116279,0.13671875,0.780594401,0.639317477,0.940881626,0.455012527,0.857972513,0.830769231,0.982507289,0.757455268,0.02622471,0.028683066,0.019001161,0.051391469,7
4731,2841600,0.176686941,0.1995842,0.10755814,0.13671875,0.780545982,0.637145812,0.939096402,0.460721195,0.851963968,0.807692308,0.975218659,0.757455268,0.040975745,0.041354222,0.028355801,0.060160102,7
4732,2842200,0.176686941,0.1995842,0.127906977,0.145833333,0.785848735,0.636401241,0.939279502,0.479940376,0.851963968,0.807692308,0.975218659,0.723658052,0.042793882,0.048226356,0.037159622,0.066819138,7
4733,2842800,0.176686941,0.1995842,0.127906977,0.145833333,0.790709578,0.645108583,0.940286551,0.482921569,0.851963968,0.807692308,0.970845481,0.723658052,0.040796944,0.051838751,0.037786063,0.065336821,7
4734,2843400,0.176686941,0.1995842,0.127906977,0.145833333,0.793017058,0.650217166,0.941018951,0.482540991,0.851963968,0.807692308,0.962099125,0.723658052,0.044321135,0.052191824,0.044376625,0.06607896,7
4735,2844000,0.207976491,0.1995842,0.244186047,0.158854167,0.795327174,0.654601861,0.937517166,0.489803685,0.826322032,0.798076923,0.944606414,0.723658052,0.064776132,0.060032504,0.077105621,0.083066624,7
4736,2844600,0.207976491,0.151767152,0.244186047,0.173177083,0.798404251,0.64229576,0.937791815,0.517300434,0.826322032,0.717307692,0.935860058,0.723658052,0.06777955,0.078787798,0.090825273,0.087492092,7
4737,2845200,0.207976491,0.151767152,0.244186047,0.173177083,0.79154437,0.624364012,0.931040007,0.52957407,0.826322032,0.717307692,0.935860058,0.727634195,0.075324311,0.090275786,0.089395956,0.070558912,7
4738,2845800,0.207976491,0.151767152,0.244186047,0.173177083,0.787738907,0.61445076,0.929393712,0.533010987,0.826322032,0.717307692,0.935860058,0.727634195,0.075296013,0.085512614,0.088414203,0.068177243,7
4739,2846400,0.207976491,0.151767152,0.244186047,0.173177083,0.779846075,0.60442606,0.927126247,0.52332625,0.826322032,0.717307692,0.935860058,0.727634195,0.073896563,0.078166667,0.084329711,0.075007442,7
4740,2847000,0.186586201,0.141372141,0.186046512,0.173177083,0.772715602,0.589513961,0.928751259,0.51714186,0.840487345,0.717307692,0.935860058,0.78528827,0.051056777,0.061297415,0.05586299,0.059117212,7
4741,2847600,0.121916821,0.06029106,0.069767442,0.141927083,0.767342689,0.588955533,0.925432573,0.504868225,0.842935792,0.730769231,0.970845481,0.78528827,0.021989739,0.029954769,0.022081687,0.033685678,7
4742,2848200,0.118601062,0.06029106,0.069767442,0.130208333,0.770693967,0.597518097,0.927309347,0.501569884,0.863916013,0.819230769,0.979591837,0.78528827,0.010375039,0.010784519,0.014185433,0.029095639,7
4743,2848800,0.122249041,0.058212058,0.069767442,0.1328125,0.769253466,0.591933816,0.926393848,0.505883099,0.863916013,0.807692308,0.979591837,0.78528827,0.011013801,0.010245806,0.012733336,0.029017987,7
4744,2849400,0.130703306,0.064449064,0.069767442,0.135416667,0.772549687,0.590837642,0.924127987,0.522565095,0.863811808,0.803846154,0.972303207,0.811133201,0.012370602,0.013421179,0.013181133,0.010459626,7
4745,2850000,0.138352828,0.064449064,0.058139535,0.16015625,0.776019604,0.589244693,0.921447235,0.541085944,0.863811808,0.792307692,0.972303207,0.811133201,0.020063763,0.017915528,0.01162546,0.032044905,7
4746,2850600,0.138352828,0.064449064,0.058139535,0.16015625,0.780470482,0.587611169,0.919298727,0.56220862,0.863811808,0.792307692,0.972303207,0.811133201,0.024009031,0.017814988,0.011838241,0.043472156,7
4747,2851200,0.138352828,0.083160083,0.072674419,0.16015625,0.784952299,0.58926577,0.917833928,0.577748882,0.863811808,0.792307692,0.962099125,0.811133201,0.025222149,0.019840713,0.020407595,0.042565086,7
4748,2851800,0.161870536,0.112266112,0.072674419,0.16015625,0.786793693,0.594126163,0.918131466,0.576797437,0.858758237,0.780769231,0.962099125,0.7972167,0.033989937,0.035701136,0.023188027,0.045434564,7
4749,2852400,0.161870536,0.112266112,0.078488372,0.16015625,0.78504406,0.589720786,0.920488877,0.573118518,0.858758237,0.780769231,0.962099125,0.791252485,0.035992933,0.036487977,0.024716637,0.050256658,7
4750,2853000,0.161870536,0.112266112,0.093023256,0.15625,0.781911303,0.602605998,0.922686075,0.540483968,0.837181415,0.780769231,0.962099125,0.711729622,0.0404732,0.044449021,0.034045747,0.075197307,7
4751,2853600,0.161870536,0.112266112,0.093023256,0.154947917,0.77511687,0.601323681,0.926874485,0.511972345,0.837181415,0.780769231,0.962099125,0.711729622,0.041938273,0.047581974,0.041701217,0.06672866,7
4752,2854200,0.161870536,0.112266112,0.093023256,0.1484375,0.766963751,0.58926577,0.926004761,0.501918747,0.837181415,0.775,0.973760933,0.711729622,0.041830953,0.05750682,0.039786288,0.055944806,7
4753,2854800,0.141978621,0.0997921,0.098837209,0.1484375,0.76063273,0.578945191,0.922869175,0.499286417,0.817845601,0.721153846,0.93148688,0.711729622,0.046509906,0.058768871,0.055930627,0.067275719,7
4754,2855400,0.159484448,0.137214137,0.162790698,0.1484375,0.763130716,0.590258532,0.929826971,0.480638102,0.817845601,0.721153846,0.89941691,0.711729622,0.060717085,0.066330878,0.092807742,0.082827727,7
4755,2856000,0.166684501,0.137214137,0.162790698,0.1484375,0.76791083,0.589141675,0.933900943,0.492404301,0.817845601,0.721153846,0.89941691,0.713717694,0.0645428,0.067543263,0.093880798,0.075958662,7
4756,2856600,0.166684501,0.137214137,0.162790698,0.149739583,0.775942568,0.597807653,0.931429095,0.512162634,0.817845601,0.721153846,0.89941691,0.713717694,0.068445685,0.067585565,0.090520144,0.08166184,7
4757,2857200,0.166684501,0.137214137,0.162790698,0.169270833,0.790432303,0.615241702,0.933700933,0.534415327,0.817845601,0.721153846,0.89941691,0.713717694,0.071642594,0.055829557,0.088931643,0.102322755,7
4758,2857800,0.169294635,0.137214137,0.162790698,0.170572917,0.801269078,0.628210962,0.934702005,0.552408741,0.829777652,0.811538462,0.89941691,0.713717694,0.050602956,0.03077233,0.078953103,0.098392284,7
4759,2858400,0.169294635,0.137214137,0.122093023,0.170572917,0.79911347,0.614312306,0.925272361,0.57984206,0.868887409,0.811538462,0.966472303,0.757455268,0.039515978,0.034575079,0.032894243,0.060625315,7
4760,2859000,0.169294635,0.193347193,0.10755814,0.170572917,0.793697954,0.619152017,0.923487137,0.556563382,0.829033263,0.801923077,0.960641399,0.689860835,0.054274933,0.058191951,0.034317353,0.111207303,7
4761,2859600,0.25178897,0.266112266,0.145348837,0.184895833,0.785876641,0.631044467,0.927812872,0.504582792,0.752038861,0.701923077,0.943148688,0.598409543,0.109742972,0.103375716,0.063837282,0.176080375,7
4762,2860200,0.25178897,0.266112266,0.145348837,0.2109375,0.775427532,0.632119959,0.932939669,0.458215724,0.752038861,0.701923077,0.943148688,0.598409543,0.116196031,0.11497427,0.07489161,0.170274043,7
4763,2860800,0.25178897,0.266112266,0.145348837,0.2109375,0.772273791,0.632037229,0.937105191,0.440709143,0.752038861,0.701923077,0.943148688,0.598409543,0.114375479,0.116847324,0.075492503,0.156926303,7
4764,2861400,0.25178897,0.266112266,0.145348837,0.2109375,0.775128032,0.639719271,0.939643515,0.435792336,0.752038861,0.701923077,0.943148688,0.598409543,0.115133994,0.112549386,0.074447678,0.154293898,7
4765,2862000,0.25178897,0.266112266,0.145348837,0.2109375,0.778024296,0.630051706,0.939393939,0.460467476,0.752038861,0.701923077,0.943148688,0.598409543,0.10855196,0.099510328,0.066271722,0.141268019,7
4766,2862600,0.2390959,0.216216216,0.13372093,0.2109375,0.782070798,0.617662875,0.93774604,0.495734357,0.828429308,0.757692308,0.973760933,0.703777336,0.054283871,0.052267828,0.040617685,0.072356131,7
4767,2863200,0.151163597,0.11018711,0.090116279,0.140625,0.782367649,0.617145812,0.935182642,0.501918747,0.860786012,0.801923077,0.978134111,0.75944334,0.026124911,0.029218573,0.021600417,0.030006837,7
4768,2863800,0.142943801,0.122661123,0.069767442,0.13671875,0.779099382,0.617642192,0.93520553,0.48977197,0.838070738,0.8,0.982507289,0.749502982,0.029372812,0.027337298,0.014346218,0.038260398,7
4769,2864400,0.173248168,0.245322245,0.183139535,0.157552083,0.776034952,0.625046536,0.936830541,0.4652247,0.813379631,0.675,0.905247813,0.65805169,0.055301648,0.079251385,0.071411309,0.077163052,7
4770,2865000,0.173248168,0.245322245,0.183139535,0.157552083,0.775504218,0.623846949,0.936304129,0.465890711,0.813379631,0.675,0.905247813,0.65805169,0.056971901,0.080226389,0.074580034,0.078535155,7
4771,2865600,0.173248168,0.245322245,0.183139535,0.157552083,0.774794004,0.625832472,0.936601666,0.460118613,0.813379631,0.675,0.905247813,0.65805169,0.059359055,0.080300215,0.076593244,0.077391984,7
4772,2866200,0.173248168,0.245322245,0.183139535,0.157552083,0.773700584,0.626184074,0.937219628,0.454663664,0.813379631,0.675,0.905247813,0.65805169,0.066883034,0.088334646,0.080578134,0.084541041,7
4773,2866800,0.173248168,0.245322245,0.183139535,0.157552083,0.777845692,0.625336091,0.936235466,0.471948241,0.813379631,0.675,0.905247813,0.65805169,0.063196368,0.086370223,0.079887209,0.086783886,7
4774,2867400,0.146821211,0.137214137,0.10755814,0.1484375,0.783148727,0.619979317,0.93419848,0.502045606,0.826567163,0.736538462,0.970845481,0.731610338,0.043167211,0.042315604,0.034541105,0.057445829,7
4775,2868000,0.1539263,0.137214137,0.10755814,0.158854167,0.791103548,0.625439504,0.932184382,0.52522914,0.826567163,0.736538462,0.970845481,0.731610338,0.04928514,0.041174562,0.029479225,0.075548879,7
4776,2868600,0.1539263,0.137214137,0.10755814,0.158854167,0.79601573,0.623380078,0.928564514,0.551012076,0.826567163,0.736538462,0.970845481,0.731610338,0.046933142,0.040132604,0.026180215,0.076173456,7
4777,2869200,0.1539263,0.076923077,0.066860465,0.158854167,0.803005985,0.621344364,0.927034697,0.580888649,0.879686809,0.826923077,0.982507289,0.817097416,0.022520167,0.013310383,0.013229399,0.034646427,7
4778,2869800,0.1539263,0.083160083,0.063953488,0.158854167,0.798515535,0.615015512,0.925501236,0.576575434,0.855479007,0.784615385,0.979591837,0.793240557,0.037038861,0.028474955,0.014931536,0.041797666,7
4779,2870400,0.180111831,0.153846154,0.110465116,0.158854167,0.801940005,0.62926577,0.929025909,0.562620913,0.855479007,0.784615385,0.979591837,0.787276342,0.047533883,0.055505293,0.022773736,0.053986805,7
4780,2871000,0.180111831,0.153846154,0.110465116,0.15625,0.791178262,0.620847983,0.929094571,0.536900193,0.842635513,0.780769231,0.972303207,0.787276342,0.058214379,0.065711296,0.028705918,0.049790239,7
4781,2871600,0.180111831,0.153846154,0.110465116,0.147135417,0.79097243,0.622233713,0.93147487,0.530462085,0.842635513,0.780769231,0.972303207,0.787276342,0.057701153,0.066093401,0.028567662,0.041156716,7
4782,2872200,0.180111831,0.153846154,0.110465116,0.14453125,0.788977109,0.621034126,0.932184382,0.524087406,0.842635513,0.780769231,0.972303207,0.787276342,0.056223303,0.066119672,0.02778481,0.035032564,7
4783,2872800,0.180111831,0.153846154,0.110465116,0.14453125,0.792772505,0.63257998,0.934806529,0.516765323,0.842635513,0.780769231,0.972303207,0.779324056,0.050438397,0.064533898,0.026700936,0.04310785,7
4784,2873400,0.155746281,0.137214137,0.081395349,0.14453125,0.779789528,0.618407446,0.93419848,0.492436015,0.842635513,0.780769231,0.972303207,0.757455268,0.053724777,0.054176075,0.02308946,0.071674522,7
4785,2874000,0.155746281,0.137214137,0.081395349,0.14453125,0.777302377,0.624033092,0.937677378,0.470140497,0.825107424,0.784615385,0.975218659,0.749502982,0.057987974,0.052551171,0.020033144,0.083343191,7
4786,2874600,0.139772286,0.137214137,0.081395349,0.134114583,0.769174921,0.626452947,0.940629864,0.433509879,0.825107424,0.784615385,0.975218659,0.747514911,0.055132535,0.054820667,0.019923109,0.073222456,7
4787,2875200,0.17102744,0.137214137,0.101744186,0.12890625,0.76311476,0.628562565,0.944566511,0.402905078,0.825107424,0.773076923,0.969387755,0.727634195,0.065492845,0.065520817,0.029999979,0.05451197,7
4788,2875800,0.178136107,0.130977131,0.101744186,0.141927083,0.764428881,0.636008273,0.944658061,0.396752402,0.825107424,0.773076923,0.969387755,0.727634195,0.073519038,0.068632613,0.03461055,0.051728826,7
4789,2876400,0.178136107,0.133056133,0.101744186,0.141927083,0.776019339,0.64246122,0.945115811,0.427420634,0.825107424,0.773076923,0.969387755,0.727634195,0.079573776,0.071842363,0.036279574,0.069909909,7
4790,2877000,0.178136107,0.133056133,0.101744186,0.158854167,0.7826424,0.640103413,0.942552412,0.45805715,0.830757468,0.773076923,0.969387755,0.727634195,0.07836052,0.069986062,0.037303722,0.084767577,7
4791,2877600,0.178136107,0.133056133,0.101744186,0.158854167,0.785121147,0.637683557,0.940790076,0.47305826,0.830757468,0.773076923,0.969387755,0.727634195,0.075950163,0.071770837,0.036594132,0.075057818,7
4792,2878200,0.178136107,0.133056133,0.095930233,0.158854167,0.783213481,0.633588418,0.937997803,0.476800609,0.841609565,0.775,0.976676385,0.755467197,0.066741842,0.064073807,0.028207815,0.064961198,7
4793,2878800,0.1694558,0.133056133,0.081395349,0.158854167,0.780507031,0.621365047,0.935342855,0.488883955,0.841609565,0.746153846,0.973760933,0.757455268,0.063936352,0.069913607,0.026959365,0.061316609,7
4794,2879400,0.171029845,0.139293139,0.084302326,0.161458333,0.774613246,0.603681489,0.929346333,0.502679902,0.841609565,0.726923077,0.950437318,0.757455268,0.064469788,0.080807082,0.038754406,0.07412706,7
4795,2880000,0.179038354,0.141372141,0.084302326,0.161458333,0.772532095,0.600796606,0.927551051,0.502275084,0.846071731,0.726923077,0.950437318,0.757455268,0.063700933,0.09161639,0.038806863,0.06611092,7
4796,2880600,0.179038354,0.141372141,0.087209302,0.161458333,0.779169619,0.601034126,0.9237389,0.531032952,0.846071731,0.726923077,0.950437318,0.757455268,0.075072016,0.10143024,0.042750704,0.072011735,7
4797,2881200,0.179038354,0.141372141,0.087209302,0.173177083,0.785306898,0.595698035,0.91890964,0.567568425,0.846071731,0.726923077,0.950437318,0.777335984,0.075091002,0.105682546,0.041152072,0.055987149,7
4798,2881800,0.179038354,0.141372141,0.087209302,0.178385417,0.790675335,0.594705274,0.916277579,0.591925407,0.846574522,0.726923077,0.950437318,0.799204771,0.076615155,0.095580184,0.038654282,0.052995653,7
4799,2882400,0.179038354,0.141372141,0.087209302,0.178385417,0.792597812,0.602275078,0.916735329,0.587453617,0.848612135,0.763461538,0.962099125,0.799204771,0.067478227,0.077651472,0.031976108,0.056309513,7
4800,2883000,0.185730748,0.135135135,0.093023256,0.178385417,0.800057926,0.604653568,0.917307516,0.609178269,0.848612135,0.763461538,0.962099125,0.799204771,0.058743098,0.0607762,0.034862392,0.055385788,7
4801,2883600,0.185730748,0.095634096,0.093023256,0.178385417,0.800555133,0.599420889,0.91600293,0.620405315,0.848612135,0.763461538,0.962099125,0.799204771,0.048436709,0.035192483,0.028409355,0.057825881,7
4802,2884200,0.185730748,0.095634096,0.093023256,0.178385417,0.804715795,0.603731417,0.916103518,0.62869763,0.851319166,0.786538462,0.962099125,0.805168986,0.037839244,0.021171361,0.027429359,0.048442051,7
4803,2884800,0.185730748,0.095634096,0.093023256,0.170572917,0.802077934,0.598138573,0.917215966,0.625638261,0.851319166,0.786538462,0.962099125,0.805168986,0.029657441,0.018094037,0.025319938,0.039790533,7
4804,2885400,0.185730748,0.066528067,0.093023256,0.170572917,0.802344105,0.592140641,0.916300467,0.6364213,0.881460471,0.811538462,0.965014577,0.856858847,0.019842122,0.013565666,0.016181978,0.01810108,7
4805,2886000,0.142787686,0.047817048,0.049418605,0.170572917,0.798214676,0.58680455,0.913988831,0.633249818,0.881460471,0.811538462,0.976676385,0.858846918,0.011844533,0.00914844,0.005996717,0.012793308,7
4806,2886600,0.138719997,0.047817048,0.049418605,0.162760417,0.794096273,0.581592554,0.914011718,0.626240842,0.881354825,0.811538462,0.982507289,0.852882704,0.00932617,0.008159621,0.005686517,0.008129063,7
4807,2887200,0.132196243,0.041580042,0.049418605,0.157552083,0.790261746,0.576566701,0.913485306,0.620817608,0.881354825,0.811538462,0.981049563,0.852882704,0.006592037,0.005214488,0.004534108,0.005896641,7
4808,2887800,0.132040435,0.045738046,0.046511628,0.157552083,0.788569118,0.575946225,0.912478257,0.617424122,0.881354825,0.811538462,0.981049563,0.850894632,0.005755339,0.005084322,0.002801387,0.007964621,7
4809,2888400,0.134178473,0.045738046,0.046511628,0.158854167,0.790780122,0.58,0.912340932,0.61964416,0.881354825,0.811538462,0.981049563,0.850894632,0.006647346,0.006385658,0.003059308,0.009066552,7
4810,2889000,0.134178473,0.045738046,0.049418605,0.158854167,0.79153998,0.58221303,0.913759956,0.6169484,0.881354825,0.811538462,0.981049563,0.850894632,0.007811989,0.007568814,0.004228768,0.008970072,7
4811,2889600,0.150398332,0.054054054,0.055232558,0.169270833,0.795468748,0.588045502,0.914080381,0.621895912,0.882096681,0.813461538,0.981049563,0.850894632,0.013663731,0.010092772,0.006520488,0.015006068,7
4812,2890200,0.150398332,0.058212058,0.055232558,0.169270833,0.80079566,0.594850052,0.914515243,0.630141765,0.882096681,0.813461538,0.979591837,0.850894632,0.014419695,0.009570926,0.007001137,0.017373061,7
4813,2890800,0.150398332,0.058212058,0.055232558,0.169270833,0.805186585,0.597207859,0.912958894,0.644476864,0.888089591,0.821153846,0.976676385,0.856858847,0.009777116,0.006925377,0.008174051,0.016079383,7
4814,2891400,0.150398332,0.058212058,0.055232558,0.174479167,0.807784526,0.597820167,0.910690701,0.6561461,0.888089591,0.821153846,0.970845481,0.856858847,0.009227125,0.00665853,0.011733634,0.020354903,7
4815,2892000,0.156828254,0.058212058,0.055232558,0.1796875,0.810941379,0.598386763,0.907854985,0.67070502,0.890912582,0.821153846,0.970845481,0.862823062,0.009426115,0.006908378,0.012530843,0.018069115,7
4816,2892600,0.156828254,0.058212058,0.043604651,0.1796875,0.810123094,0.594498449,0.906710611,0.675081666,0.893600402,0.809615385,0.970845481,0.874751491,0.008301786,0.007900305,0.011870825,0.013147912,7
4817,2893200,0.156828254,0.054054054,0.046511628,0.1796875,0.807487567,0.589948294,0.905131374,0.674796232,0.888208169,0.809615385,0.970845481,0.870775348,0.010057579,0.006933529,0.011178801,0.013891527,7
4818,2893800,0.156828254,0.054054054,0.046511628,0.1796875,0.807828297,0.589886246,0.905085599,0.676128255,0.888208169,0.809615385,0.970845481,0.870775348,0.009916209,0.00697973,0.010601536,0.013220865,7
